"Date" "Value"
"2010-05-31" 52.6
"2010-06-01" 1
"2010-06-02" 3
"2010-06-03" 1
"2010-06-04" 45.8
"2010-06-05" 17.8
"2010-06-06" 7.8
"2010-06-07" 77.8
"2010-06-08" 35.4
"2010-06-09" 35.8
"2010-06-10" 16.8
"2010-06-11" 0.8
"2010-06-12" 33
"2010-06-13" 0
"2010-06-14" 0
"2010-06-15" 0
"2010-06-16" 22.6
"2010-06-17" 11.4
"2010-06-18" 0
"2010-06-19" 0
"2010-06-20" 0
"2010-06-21" 0
"2010-06-22" 0
"2010-06-23" 0
"2010-06-24" 3.4
"2010-06-25" 0
"2010-06-26" 0
"2010-06-27" 0
"2010-06-28" 0
"2010-06-29" 44.8
"2010-06-30" 468
"2010-07-01" 394.2
"2010-07-02" 204.4
"2010-07-03" 61.8
"2010-07-04" 6
"2010-07-05" 0
"2010-07-06" 0
"2010-07-07" 0
"2010-07-08" 0
"2010-07-09" 0
"2010-07-10" 0
"2010-07-11" 0
"2010-07-12" 0
"2010-07-13" 0
"2010-07-14" 0
"2010-07-15" 0
"2010-07-16" 0
"2010-07-17" 0
"2010-07-18" 0
"2010-07-19" 0
"2010-07-20" 0
"2010-07-21" 0
"2010-07-22" 0
"2010-07-23" 0
"2010-07-24" 0
"2010-07-25" 0
"2010-07-26" 0
"2010-07-27" 0.2
"2010-07-28" 0
"2010-07-29" 0
"2010-07-30" 0
"2010-07-31" 0
"2010-08-01" 0
"2010-08-02" 0
"2010-08-03" 0
"2010-08-04" 0
"2010-08-05" 0
"2010-08-06" 0
"2010-08-07" 0
"2010-08-08" 0
"2010-08-09" 0
"2010-08-10" 0
"2010-08-11" 0
"2010-08-12" 0
"2010-08-13" 0
"2010-08-14" 0
"2010-08-15" 0
"2010-08-16" 0
"2010-08-17" 0
"2010-08-18" 0
"2010-08-19" 0
"2010-08-20" 0
"2010-08-21" 0
"2010-08-22" 0
"2010-08-23" 0
"2010-08-24" 0
"2010-08-25" 0
"2010-08-26" 0
"2010-08-27" 0
"2010-08-28" 0
"2010-08-29" 0
"2010-08-30" 0
"2010-08-31" 0
"2010-09-01" 0
"2010-09-02" 0
"2010-09-03" 0
"2010-09-04" 0
"2010-09-05" 0
"2010-09-06" 0
"2010-09-07" 0
"2010-09-08" 0
"2010-09-09" 0
"2010-09-10" 0
"2010-09-11" 0
"2010-09-12" 0
"2010-09-13" 0
"2010-09-14" 41.6
"2010-09-15" 41.2
"2010-09-16" 34.2
"2010-09-17" 17.2
"2010-09-18" 7.8
"2010-09-19" 3.8
"2010-09-20" 15
"2010-09-21" 28.6
"2010-09-22" 8
"2010-09-23" 4
"2010-09-24" 65
"2010-09-25" 3.8
"2010-09-26" 36.6
"2010-09-27" 25.2
"2010-09-28" 45.2
"2010-09-29" 11
"2010-09-30" 22
"2010-10-01" 0
"2010-10-02" 9.6
"2010-10-03" 5
"2010-10-04" 23.6
"2010-10-05" 0
"2010-10-06" 0
"2010-10-07" 6.8
"2010-10-08" 0.2
"2010-10-09" 0
"2010-10-10" 0.6
"2010-10-11" 0
"2010-10-12" 0
"2010-10-13" 0
"2010-10-14" 0
"2010-10-15" 8.8
"2010-10-16" 16
"2010-10-17" 0.2
"2010-10-18" 12.4
"2010-10-19" 0.2
"2010-10-20" 16.2
"2010-10-21" 2.6
"2010-10-22" 11.6
"2010-10-23" 0.2
"2010-10-24" 4.8
"2010-10-25" 4.2
"2010-10-26" 24.6
"2010-10-27" 9.4
"2010-10-28" 0
"2010-10-29" 1.2
"2010-10-30" 20.6
"2010-10-31" 2
"2010-11-01" 0
"2010-11-02" 0
"2010-11-03" 13.4
"2010-11-04" 0.4
"2010-11-05" 0.2
"2010-11-06" 0
"2010-11-07" 0
"2010-11-08" 0
"2010-11-09" 0.8
"2010-11-10" 0.2
"2010-11-11" 0
"2010-11-12" 0
"2010-11-13" 12.8
"2010-11-14" 17.6
"2010-11-15" 0.6
"2010-11-16" 4.2
"2010-11-17" 0.4
"2010-11-18" 0
"2010-11-19" 0
"2010-11-20" 2
"2010-11-21" 0
"2010-11-22" 0
"2010-11-23" 0
"2010-11-24" 16.4
"2010-11-25" 0
"2010-11-26" 0
"2010-11-27" 0
"2010-11-28" 0
"2010-11-29" 0
"2010-11-30" 0.2
"2010-12-01" 0
"2010-12-02" 0.2
"2010-12-03" 57.8
"2010-12-04" 0.2
"2010-12-05" 0
"2010-12-06" 0
"2010-12-07" 0
"2010-12-08" 0
"2010-12-09" 0
"2010-12-10" 0
"2010-12-11" 0
"2010-12-12" 0
"2010-12-13" 0
"2010-12-14" 0
"2010-12-15" 0
"2010-12-16" 0.4
"2010-12-17" 0
"2010-12-18" 0
"2010-12-19" 0
"2010-12-20" 0
"2010-12-21" 0
"2010-12-22" 0
"2010-12-23" 0
"2010-12-24" 0
"2010-12-25" 0
"2010-12-26" 0
"2010-12-27" 0
"2010-12-28" 0
"2010-12-29" 0
"2010-12-30" 0
"2010-12-31" 0
"2011-01-01" 0
"2011-01-02" 0
"2011-01-03" 0
"2011-01-04" 0
"2011-01-05" 0
"2011-01-06" 0
"2011-01-07" 0
"2011-01-08" 0.2
"2011-01-09" 0
"2011-01-10" 0
"2011-01-11" 0
"2011-01-12" 0
"2011-01-13" 0
"2011-01-14" 0
"2011-01-15" 0
"2011-01-16" 0
"2011-01-17" 0
"2011-01-18" 0
"2011-01-19" 0
"2011-01-20" 0
"2011-01-21" 0
"2011-01-22" 0
"2011-01-23" 0
"2011-01-24" 0
"2011-01-25" 0
"2011-01-26" 0.4
"2011-01-27" 1.4
"2011-01-28" 0.2
"2011-01-29" 0
"2011-01-30" 0
"2011-01-31" 0
"2011-02-01" 0
"2011-02-02" 0
"2011-02-03" 0
"2011-02-04" 0.4
"2011-02-05" 0
"2011-02-06" 0
"2011-02-07" 0
"2011-02-08" 0
"2011-02-09" 0
"2011-02-10" 1.6
"2011-02-11" 0.2
